State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Eastern Province,Abqaiq,2022-07-01,41.51,55.7,20.68,37.23,57.92,1.43,0.51,34.12,47.97,2.77,6.02,5.6,138,Moderate,8.22,24.49,0.00012,1.16,46.91,1090.44
Eastern Province,Safwa,2022-07-01,16.54,55.37,8.81,20.45,29.26,1.1,0.27,1.3,52.32,1.97,4.56,2.1,63,Satisfactory,16.66,25.45,3e-05,0.97,11.58,364.95
Eastern Province,Nariyah,2022-07-01,28.47,73.56,5.55,14.23,19.78,2.04,0.46,12.84,54.02,1.68,4.19,3.85,96,Satisfactory,10.93,10.25,0.0001,2.17,10.51,304.83
Eastern Province,Buqayq,2022-07-01,16.29,98.97,10.86,18.29,29.15,2.25,0.48,4.89,77.95,1.49,5.23,2.98,60,Satisfactory,9.33,20.93,0.00015,1.97,22.21,193.97
Madinah Province,Medina,2022-07-01,62.79,236.5,32.36,58.45,90.81,1.33,1.19,7.9,76.32,1.88,4.93,4.75,195,Poor,15.85,14.08,6e-05,1.76,23.65,5879.81
Madinah Province,Yanbu,2022-07-01,46.28,232.06,27.49,52.69,80.18,4.54,0.72,53.33,60.93,4.34,12.53,7.31,113,Moderate,23.43,72.27,0.0002,1.16,38.81,412.72
Madinah Province,Al Ula,2022-07-01,27.74,78.46,12.85,31.78,44.63,1.71,0.63,13.06,69.69,2.07,6.9,3.31,63,Satisfactory,9.87,22.45,0.00017,1.25,11.0,288.88
Madinah Province,Bader,2022-07-01,32.89,65.8,13.33,33.93,47.26,1.55,0.73,8.14,72.85,0.83,2.69,1.84,95,Satisfactory,14.92,19.13,0.00011,1.13,14.76,168.39
Madinah Province,Mahd Al Thahab,2022-07-01,34.63,80.41,17.76,31.04,48.8,2.72,0.68,2.77,61.54,1.0,2.17,2.13,95,Satisfactory,15.29,21.95,7e-05,1.65,22.9,10.0
Madinah Province,Hanakiyah,2022-07-01,19.29,82.6,10.92,22.63,33.55,1.0,0.75,7.84,63.26,0.74,2.53,1.35,92,Satisfactory,13.84,23.03,0.00013,0.52,22.73,98.1
Asir Province,Abha,2022-07-01,22.98,38.52,11.96,27.91,39.87,1.13,0.75,6.04,33.26,0.85,2.0,0.93,77,Satisfactory,15.51,50.62,5e-05,1.86,12.6,473.54
Asir Province,Khamis Mushait,2022-07-01,34.56,64.76,12.64,26.8,39.44,2.29,0.55,8.81,69.6,0.89,1.92,1.57,97,Satisfactory,9.4,18.52,8e-05,1.85,13.07,267.15
Asir Province,Muhayil,2022-07-01,19.6,92.16,10.4,31.83,42.23,1.85,0.58,5.14,73.01,2.03,7.71,5.37,68,Satisfactory,13.72,50.11,8e-05,1.08,16.43,394.87
Asir Province,Bisha,2022-07-01,27.7,68.22,19.48,37.66,57.14,2.89,0.37,7.38,54.94,2.7,8.44,4.16,79,Satisfactory,7.18,49.55,8e-05,2.99,10.46,282.91
Asir Province,Sarat Ubaida,2022-07-01,21.94,65.64,16.27,30.81,47.08,2.83,0.82,8.76,50.4,2.04,6.05,3.95,61,Satisfactory,12.71,59.98,7e-05,0.58,13.24,310.72
Asir Province,Tathleeth,2022-07-01,25.67,130.71,15.59,29.27,44.86,1.1,0.57,10.21,68.87,1.62,3.51,2.71,78,Satisfactory,9.59,80.67,5e-05,1.52,16.93,162.38
Asir Province,Majardah,2022-07-01,32.65,63.34,12.66,24.17,36.83,0.64,0.66,4.43,64.92,1.19,2.72,3.5,71,Satisfactory,8.09,42.87,5e-05,1.44,16.01,296.91
Jazan Province,Jazan,2022-07-01,18.87,80.1,4.96,10.8,15.75,2.33,0.23,10.66,57.99,1.96,6.55,2.25,83,Satisfactory,19.8,51.69,6e-05,1.73,14.29,451.02
Jazan Province,Sabya,2022-07-01,25.78,69.77,10.52,22.2,32.71,2.5,0.59,11.22,81.12,2.25,5.01,5.35,75,Satisfactory,21.18,10.23,0.00011,1.46,17.44,575.22
Jazan Province,Abu Arish,2022-07-01,31.83,73.51,9.19,25.51,34.7,2.81,0.39,2.96,54.47,1.75,6.69,4.25,73,Satisfactory,20.06,16.11,0.00012,1.96,22.7,379.23
Jazan Province,Samtah,2022-07-01,26.92,181.94,16.72,33.03,49.74,2.28,0.42,6.2,73.24,1.08,3.0,1.37,62,Satisfactory,18.43,26.78,0.0001,1.3,18.65,201.3
Jazan Province,Ad Darb,2022-07-01,29.66,63.05,10.31,23.67,33.98,2.22,0.48,10.7,75.02,1.75,6.22,4.67,80,Satisfactory,11.89,20.01,0.00013,1.4,20.14,381.95
Jazan Province,Farasan,2022-07-01,18.1,56.32,12.65,29.64,42.29,2.01,0.52,8.19,74.06,2.23,6.81,6.53,85,Satisfactory,17.4,100.0,0.0001,1.46,17.47,356.18
Tabuk Province,Tabuk,2022-07-01,26.66,105.96,14.88,26.78,41.66,1.93,0.62,7.09,69.37,1.04,2.49,2.11,61,Satisfactory,9.65,29.7,0.00017,1.42,17.77,436.41
Tabuk Province,Tayma,2022-07-01,26.24,75.28,15.91,29.54,45.45,1.29,0.34,9.92,60.69,1.34,3.6,2.34,71,Satisfactory,14.26,22.64,0.00013,1.88,15.98,270.26
Tabuk Province,Umluj,2022-07-01,37.48,238.36,7.65,18.04,25.69,1.11,0.46,4.85,81.21,2.27,8.11,4.84,125,Moderate,24.94,34.32,0.00015,1.47,12.65,472.5
Tabuk Province,Al Wajh,2022-07-01,11.55,42.72,19.32,32.26,51.59,1.96,0.83,12.07,78.3,1.47,3.63,1.59,21,Good,5.11,56.07,0.00017,1.02,17.97,97.77
Tabuk Province,Duba,2022-07-01,31.43,171.1,13.35,26.84,40.19,1.95,0.81,4.61,61.73,2.03,4.56,5.23,67,Satisfactory,8.42,57.67,0.00018,0.76,23.93,196.44
Al-Qassim Province,Buraidah,2022-07-01,44.59,177.72,9.73,29.56,39.29,1.78,0.59,8.92,34.34,1.33,3.85,1.87,145,Moderate,10.05,13.66,6e-05,1.06,15.74,500.24
Al-Qassim Province,Unaizah,2022-07-01,29.6,140.01,15.62,37.08,52.7,1.98,0.52,6.36,34.46,1.0,3.84,1.43,86,Satisfactory,13.33,20.47,0.00011,1.21,11.49,385.08
Al-Qassim Province,Ar Rass,2022-07-01,5.38,79.86,8.27,27.24,35.52,3.19,0.7,0.66,72.54,1.64,4.79,3.34,33,Good,6.84,26.38,0.00015,1.59,9.7,175.37
Al-Qassim Province,Al Bukayriyah,2022-07-01,2.34,30.31,15.89,30.91,46.8,0.51,0.54,6.73,55.35,1.41,3.43,2.03,16,Good,12.26,22.87,9e-05,0.83,20.21,31.08
Al-Qassim Province,Al Badai,2022-07-01,28.8,71.53,12.73,32.04,44.77,2.73,0.43,4.62,79.25,1.14,4.26,2.15,82,Satisfactory,15.59,26.96,8e-05,1.5,21.55,342.62
Al Jawf Province,Sakaka,2022-07-01,31.62,361.71,4.92,15.27,20.19,2.59,0.53,6.82,75.42,1.69,6.33,2.56,57,Satisfactory,20.27,13.85,0.00015,1.57,18.97,71.88
Al Jawf Province,Dumat Al Jandal,2022-07-01,39.93,26.01,18.12,31.3,49.42,1.34,0.45,7.73,59.32,1.98,6.01,2.16,117,Moderate,13.27,23.22,0.00017,1.44,16.68,342.55
Al Jawf Province,Qurayyat,2022-07-01,20.42,56.97,8.94,21.74,30.68,1.53,1.0,6.22,42.39,1.76,4.01,2.68,93,Satisfactory,16.62,13.99,5e-05,1.45,20.91,90.4
Northern Borders,Arar,2022-07-01,21.82,82.29,10.76,19.86,30.62,3.18,0.6,3.1,37.65,1.01,2.36,1.16,65,Satisfactory,16.02,10.0,4e-05,0.97,24.37,233.54
Northern Borders,Turaif,2022-07-01,19.01,65.69,15.33,25.72,41.05,0.89,0.72,8.04,52.72,2.88,9.34,4.22,57,Satisfactory,15.68,18.98,9e-05,1.58,19.06,203.01
Northern Borders,Rafha,2022-07-01,46.7,161.88,9.07,24.55,33.62,2.54,0.52,5.41,75.25,1.56,4.91,2.41,111,Moderate,9.57,14.44,1e-05,1.54,14.15,347.77
Hail Province,Hail,2022-07-01,43.68,154.54,8.46,27.76,36.23,1.73,0.36,6.44,75.01,1.24,3.56,1.71,140,Moderate,17.24,12.76,0.00015,1.36,14.98,261.4
Hail Province,Baqaa,2022-07-01,22.12,76.42,16.35,34.73,51.08,2.16,0.55,3.88,51.65,1.38,4.43,2.13,77,Satisfactory,8.31,10.0,3e-05,1.24,16.45,578.7
Hail Province,Al Ghazalah,2022-07-01,14.03,74.35,9.07,17.94,27.01,1.88,0.77,5.75,78.27,1.37,4.72,3.77,75,Satisfactory,7.06,13.2,8e-05,1.07,27.59,247.55
Najran Province,Najran,2022-07-01,35.03,59.28,11.2,25.58,36.78,3.29,0.23,6.97,41.22,1.92,4.55,4.71,61,Satisfactory,4.05,19.83,7e-05,2.05,18.19,274.18
Najran Province,Sharurah,2022-07-01,30.94,90.94,15.81,34.23,50.03,2.35,0.48,5.21,34.72,1.85,7.03,3.06,93,Satisfactory,8.62,33.59,8e-05,1.98,14.22,363.97
Najran Province,Hubuna,2022-07-01,33.31,83.49,18.39,32.26,50.65,3.05,0.76,4.29,22.52,1.01,3.29,2.87,84,Satisfactory,11.22,18.68,0.00013,1.01,14.52,146.41
Riyadh Province,Riyadh,2022-08-01,50.31,78.63,16.93,36.02,52.95,2.88,1.11,4.65,55.3,1.95,6.18,5.11,114,Moderate,12.9,15.92,0.0,0.99,30.17,3942.06
Riyadh Province,Al Kharj,2022-08-01,33.67,151.09,16.32,29.98,46.3,3.95,0.5,10.13,63.97,0.81,2.73,2.4,78,Satisfactory,10.3,10.0,0.00016,1.77,18.88,401.19
Riyadh Province,Ad Dawadimi,2022-08-01,26.3,72.6,5.77,16.74,22.51,3.48,0.65,8.8,56.05,1.45,3.14,2.56,76,Satisfactory,10.88,10.0,0.00011,0.66,18.31,405.79
Riyadh Province,Majmaah,2022-08-01,14.4,108.13,10.31,33.95,44.26,0.92,0.63,8.3,93.86,1.22,3.07,1.87,59,Satisfactory,12.16,13.25,0.00012,1.59,19.3,360.63
Riyadh Province,Wadi ad-Dawasir,2022-08-01,33.19,133.73,14.84,26.13,40.96,2.17,0.84,4.64,66.75,2.04,4.79,5.33,71,Satisfactory,13.21,10.0,0.00011,1.15,13.42,320.84
Riyadh Province,Afif,2022-08-01,18.23,60.44,14.43,31.05,45.48,0.87,0.55,7.4,65.75,1.22,4.8,1.59,61,Satisfactory,8.85,23.58,0.00011,1.87,12.95,331.3
Riyadh Province,Zulfi,2022-08-01,27.5,168.72,17.86,31.49,49.35,2.04,0.49,8.21,91.33,1.27,4.1,2.65,65,Satisfactory,8.7,16.6,8e-05,1.42,14.08,408.7
Riyadh Province,Shaqra,2022-08-01,30.21,205.79,15.76,27.02,42.79,3.44,0.43,6.14,80.93,1.36,3.03,2.52,84,Satisfactory,11.77,29.83,0.00014,1.49,23.44,304.04
Riyadh Province,Al Quwayiyah,2022-08-01,43.86,358.84,13.02,31.33,44.35,2.17,0.49,4.9,58.44,0.95,2.69,2.64,138,Moderate,15.69,24.35,0.0001,0.8,22.24,159.69
Riyadh Province,Diriyah,2022-08-01,34.93,250.41,12.17,28.75,40.92,1.64,0.5,3.21,37.57,0.85,2.6,1.67,79,Satisfactory,8.33,23.3,0.00016,1.16,19.64,461.93
Riyadh Province,Muzahmiyya,2022-08-01,22.91,102.79,7.44,13.09,20.53,1.26,0.38,9.32,71.82,1.35,3.51,2.17,53,Satisfactory,14.95,12.39,4e-05,0.94,21.46,10.0
Riyadh Province,Thadiq,2022-08-01,30.41,88.67,12.7,23.18,35.88,1.82,0.68,5.12,96.66,1.26,4.37,3.12,74,Satisfactory,7.83,10.0,7e-05,1.76,13.25,298.55
Makkah Province,Mecca,2022-08-01,27.23,82.7,8.77,26.46,35.23,2.98,1.22,8.8,97.05,2.03,5.3,4.82,96,Satisfactory,22.13,21.85,0.00015,1.36,14.15,3506.13
Makkah Province,Jeddah,2022-08-01,18.5,70.17,15.66,28.76,44.42,1.62,0.92,8.52,57.04,1.66,3.43,3.15,57,Satisfactory,13.29,57.83,9e-05,1.31,19.33,2845.55
Makkah Province,Taif,2022-08-01,9.79,42.98,15.0,30.27,45.27,1.44,0.41,8.09,73.02,1.08,3.03,3.19,17,Good,9.5,18.23,0.00011,1.3,19.13,379.18
Makkah Province,Rabigh,2022-08-01,25.0,101.23,17.86,35.87,53.74,1.66,0.9,17.29,56.51,3.81,10.43,5.71,78,Satisfactory,24.63,92.3,0.00018,1.32,61.67,1059.02
Makkah Province,Al Qunfudhah,2022-08-01,32.33,128.57,8.63,26.78,35.41,2.4,0.68,9.06,25.67,1.06,3.57,3.17,89,Satisfactory,19.14,51.59,0.00018,1.08,22.23,344.34
Makkah Province,Al Lith,2022-08-01,16.47,92.66,9.87,19.74,29.61,3.61,0.66,4.96,94.65,0.94,3.43,1.7,78,Satisfactory,10.47,23.21,0.00012,1.03,12.55,67.86
Makkah Province,Khulais,2022-08-01,22.37,91.96,5.59,14.39,19.99,0.49,0.7,11.0,63.44,1.86,4.44,5.4,86,Satisfactory,8.43,27.84,0.00012,1.2,18.15,441.96
Makkah Province,Turabah,2022-08-01,21.23,115.48,15.82,34.65,50.46,2.02,0.19,2.77,51.31,1.4,5.51,2.37,92,Satisfactory,13.06,25.92,0.00015,0.71,16.54,226.42
Makkah Province,Ranyah,2022-08-01,44.07,101.56,8.61,23.57,32.19,1.2,0.52,7.56,79.75,1.8,4.61,4.95,116,Moderate,14.29,20.64,0.00012,1.43,21.39,117.91
Eastern Province,Dammam,2022-08-01,40.59,47.82,16.36,37.16,53.52,2.03,0.97,3.96,75.32,2.6,6.48,4.32,112,Moderate,21.44,39.66,7e-05,1.22,13.39,4344.44
Eastern Province,Al Ahsa,2022-08-01,36.73,131.18,12.91,34.58,47.49,2.55,0.49,9.61,94.31,1.76,6.7,4.52,121,Moderate,11.58,35.39,6e-05,1.08,5.78,314.56
Eastern Province,Jubail,2022-08-01,22.45,86.77,11.8,37.79,49.59,1.35,0.79,11.47,76.4,3.41,10.04,9.74,77,Satisfactory,23.38,62.77,6e-05,1.63,48.12,942.72
Eastern Province,Dhahran,2022-08-01,37.87,315.7,23.92,43.23,67.15,2.79,0.67,26.79,40.63,3.42,7.36,9.19,142,Moderate,9.74,31.69,0.00012,1.43,56.45,650.31
Eastern Province,Khobar,2022-08-01,24.01,49.9,7.34,19.19,26.54,2.07,0.69,10.87,71.86,0.73,2.65,1.74,83,Satisfactory,15.94,49.3,0.00016,1.09,18.29,290.18
Eastern Province,Hafar Al Batin,2022-08-01,39.4,346.38,11.68,26.32,38.0,0.69,0.34,7.74,73.57,1.76,3.72,3.51,142,Moderate,14.07,14.85,0.00016,1.77,17.54,60.92
Eastern Province,Khafji,2022-08-01,40.42,84.88,26.19,49.94,76.13,1.78,0.55,24.61,93.44,2.59,6.54,4.78,103,Moderate,8.64,23.7,6e-05,1.0,30.78,1313.95
Eastern Province,Qatif,2022-08-01,24.49,49.46,18.34,31.99,50.33,1.72,0.46,8.76,73.74,0.85,1.86,2.11,86,Satisfactory,15.78,50.52,0.00012,2.01,18.59,401.76
Eastern Province,Ras Tanura,2022-08-01,32.86,131.35,27.95,49.71,77.65,1.73,0.6,42.94,68.79,3.08,6.8,9.13,54,Satisfactory,16.79,83.39,0.00012,1.61,52.18,526.78
Eastern Province,Abqaiq,2022-08-01,65.96,193.29,18.02,47.6,65.62,1.12,0.75,39.75,78.45,3.58,11.74,9.44,189,Poor,16.39,27.59,9e-05,1.3,82.41,684.42
Eastern Province,Safwa,2022-08-01,39.58,95.4,19.19,32.37,51.56,1.65,0.68,8.28,38.33,1.55,3.34,1.97,135,Moderate,11.29,15.16,0.00016,1.06,18.51,144.07
Eastern Province,Nariyah,2022-08-01,7.45,66.2,9.54,22.14,31.68,2.75,0.82,6.43,99.09,1.31,3.52,2.56,30,Good,13.22,18.43,0.0001,2.09,20.01,197.73
Eastern Province,Buqayq,2022-08-01,25.84,56.34,6.93,16.11,23.03,0.72,0.7,6.59,64.88,2.12,4.26,5.89,90,Satisfactory,11.49,14.33,7e-05,1.24,19.26,422.38
Madinah Province,Medina,2022-08-01,42.37,63.18,15.51,33.79,49.3,2.47,0.89,5.74,83.6,1.62,5.07,2.7,145,Moderate,11.43,29.1,9e-05,1.78,31.29,4968.13
Madinah Province,Yanbu,2022-08-01,30.72,69.96,26.6,48.06,74.66,1.73,0.72,24.66,61.34,3.18,11.53,7.2,70,Satisfactory,19.04,73.98,0.00013,1.7,51.9,1620.86
Madinah Province,Al Ula,2022-08-01,38.05,108.87,8.9,24.7,33.59,0.67,0.47,9.9,65.06,1.91,6.83,4.71,126,Moderate,9.32,21.9,0.00011,1.63,17.63,546.72
Madinah Province,Bader,2022-08-01,12.35,81.59,11.56,34.04,45.6,3.0,0.56,6.58,53.86,1.85,6.94,5.37,94,Satisfactory,10.05,17.78,0.00012,1.7,20.7,302.0
Madinah Province,Mahd Al Thahab,2022-08-01,14.37,89.35,10.84,24.11,34.95,1.09,0.73,8.18,61.26,1.29,4.19,2.34,65,Satisfactory,16.84,10.0,0.00011,0.64,21.39,140.57
Madinah Province,Hanakiyah,2022-08-01,35.01,52.36,6.79,19.87,26.66,1.48,0.89,7.86,49.11,2.42,5.62,3.09,89,Satisfactory,7.9,10.0,0.00015,1.25,13.93,263.36
Asir Province,Abha,2022-08-01,26.99,52.85,13.23,30.37,43.6,3.67,0.66,7.73,53.66,2.15,5.87,2.18,91,Satisfactory,13.33,63.43,1e-05,1.34,16.57,370.53
Asir Province,Khamis Mushait,2022-08-01,22.47,78.94,8.89,16.2,25.08,2.54,0.71,8.3,56.33,1.56,3.86,4.21,84,Satisfactory,9.61,38.97,4e-05,1.17,21.98,196.07
Asir Province,Muhayil,2022-08-01,36.92,91.83,6.02,14.64,20.66,2.11,0.62,11.94,52.59,1.46,3.0,2.95,149,Moderate,14.21,27.09,4e-05,1.69,18.67,274.98
Asir Province,Bisha,2022-08-01,11.36,287.35,16.1,28.45,44.55,2.0,0.7,3.92,54.05,1.66,6.25,2.01,21,Good,12.66,53.9,0.0002,1.75,18.84,587.06
Asir Province,Sarat Ubaida,2022-08-01,5.17,61.52,7.3,18.56,25.86,1.66,0.54,10.58,84.84,2.01,7.42,4.87,27,Good,28.37,35.74,0.00012,1.57,11.61,535.56
Asir Province,Tathleeth,2022-08-01,19.62,78.99,9.29,30.92,40.21,1.8,0.48,8.97,39.9,2.31,4.62,3.14,65,Satisfactory,9.95,56.74,0.00011,1.46,20.48,328.23
Asir Province,Majardah,2022-08-01,30.82,243.36,15.24,37.5,52.73,0.99,0.87,6.99,83.65,1.67,3.52,2.14,98,Satisfactory,7.09,37.82,5e-05,1.97,15.58,130.71
Jazan Province,Jazan,2022-08-01,13.49,71.88,7.58,25.14,32.73,2.44,0.7,5.0,51.25,1.3,4.9,3.66,52,Satisfactory,29.61,59.73,8e-05,1.89,17.61,10.0
Jazan Province,Sabya,2022-08-01,14.65,109.16,8.87,22.43,31.3,1.77,0.68,4.25,65.45,1.51,5.03,2.54,66,Satisfactory,14.26,37.58,0.0002,1.24,18.18,382.06
Jazan Province,Abu Arish,2022-08-01,18.25,63.25,7.78,18.69,26.46,2.77,0.44,5.65,73.5,1.11,3.61,2.16,94,Satisfactory,15.22,12.38,9e-05,1.68,21.35,411.94
Jazan Province,Samtah,2022-08-01,23.0,88.4,13.1,23.4,36.5,1.38,0.74,6.74,68.21,1.72,6.64,1.8,68,Satisfactory,10.58,18.92,0.00011,1.56,22.4,315.47
Jazan Province,Ad Darb,2022-08-01,33.87,113.92,7.93,24.51,32.43,2.15,0.62,10.46,45.88,0.75,1.62,1.61,76,Satisfactory,14.37,30.85,0.00011,0.61,12.22,459.0
Jazan Province,Farasan,2022-08-01,5.69,79.84,7.13,19.93,27.06,1.84,0.55,5.67,88.33,0.66,2.49,1.7,27,Good,24.76,90.28,7e-05,1.08,14.62,574.14
Tabuk Province,Tabuk,2022-08-01,48.98,248.43,18.02,37.39,55.41,1.1,0.27,4.29,33.55,1.15,3.29,2.93,144,Moderate,2.1,11.29,0.00017,1.7,21.06,509.36
Tabuk Province,Tayma,2022-08-01,23.8,98.26,13.77,31.58,45.35,2.95,0.53,6.64,75.04,1.71,5.85,2.9,91,Satisfactory,14.04,22.55,0.00012,1.42,11.91,174.68
Tabuk Province,Umluj,2022-08-01,23.65,55.78,9.32,30.71,40.03,2.24,0.52,7.12,71.88,1.63,6.36,2.32,85,Satisfactory,24.98,58.11,0.00016,0.98,17.86,160.72
Tabuk Province,Al Wajh,2022-08-01,24.45,61.96,10.22,26.98,37.2,1.92,0.78,7.08,65.43,0.26,0.94,0.5,86,Satisfactory,13.06,82.02,8e-05,1.48,16.17,435.57
Tabuk Province,Duba,2022-08-01,24.46,79.45,7.03,22.91,29.95,3.76,0.84,9.57,46.94,1.59,4.03,4.37,78,Satisfactory,16.44,73.23,0.00015,1.5,14.1,316.77
Al-Qassim Province,Buraidah,2022-08-01,30.05,51.4,10.93,19.06,29.99,1.38,0.37,5.52,61.45,0.84,3.16,1.38,80,Satisfactory,7.26,25.64,7e-05,1.62,11.32,185.64
Al-Qassim Province,Unaizah,2022-08-01,22.86,177.05,7.4,15.33,22.72,1.11,0.55,6.01,76.17,0.83,2.64,1.61,79,Satisfactory,15.83,10.0,7e-05,1.62,15.57,211.66
Al-Qassim Province,Ar Rass,2022-08-01,20.07,80.79,23.55,42.05,65.6,1.48,0.54,5.5,76.15,1.7,6.57,4.59,79,Satisfactory,9.0,19.62,6e-05,1.54,21.96,318.69
Al-Qassim Province,Al Bukayriyah,2022-08-01,31.09,98.16,15.28,28.55,43.84,0.0,0.7,8.09,80.93,0.82,1.77,0.83,77,Satisfactory,6.73,10.0,0.00019,1.25,12.27,167.82
Al-Qassim Province,Al Badai,2022-08-01,30.01,98.37,12.94,36.16,49.1,1.74,0.63,5.51,69.01,1.1,2.9,1.6,67,Satisfactory,14.03,20.08,5e-05,0.91,15.82,164.46
Al Jawf Province,Sakaka,2022-08-01,27.12,95.82,11.12,27.32,38.44,2.79,0.54,7.3,59.07,1.25,4.14,2.73,76,Satisfactory,12.19,34.97,5e-05,1.11,12.96,704.25
Al Jawf Province,Dumat Al Jandal,2022-08-01,27.32,61.68,7.03,13.04,20.07,2.69,0.65,5.57,85.43,1.54,6.14,4.31,72,Satisfactory,9.88,26.34,8e-05,0.67,18.97,274.23
Al Jawf Province,Qurayyat,2022-08-01,28.91,164.72,13.79,25.79,39.58,2.34,0.65,5.63,75.77,1.62,3.27,2.92,94,Satisfactory,6.86,10.02,0.0002,0.87,12.92,319.27
Northern Borders,Arar,2022-08-01,38.5,446.19,11.73,28.07,39.8,3.27,0.72,11.15,79.44,1.36,3.46,3.37,114,Moderate,13.84,17.34,0.00013,1.77,14.26,417.79
Northern Borders,Turaif,2022-08-01,23.38,77.36,9.87,20.52,30.4,3.2,0.66,5.02,85.56,2.08,5.53,4.82,74,Satisfactory,7.52,31.8,0.00018,1.04,21.66,184.61
Northern Borders,Rafha,2022-08-01,53.7,175.85,7.14,15.01,22.15,1.64,0.64,6.85,41.44,2.14,7.19,3.98,122,Moderate,18.49,18.6,5e-05,1.62,16.89,255.16
Hail Province,Hail,2022-08-01,41.33,320.77,9.13,27.64,36.76,2.08,0.61,5.48,59.18,1.13,3.66,1.54,107,Moderate,13.88,38.9,0.00021,1.96,20.84,530.18
Hail Province,Baqaa,2022-08-01,28.86,93.85,19.44,34.42,53.85,1.72,0.73,7.33,33.12,1.84,6.99,4.49,82,Satisfactory,8.43,22.32,0.00016,1.26,18.52,359.39
Hail Province,Al Ghazalah,2022-08-01,25.99,76.44,16.46,27.53,43.99,0.47,0.49,9.39,59.19,0.74,2.62,0.74,71,Satisfactory,11.83,25.29,0.00012,1.16,18.26,390.24
Najran Province,Najran,2022-08-01,51.25,131.56,15.04,30.33,45.37,1.86,0.42,8.91,71.02,2.31,5.83,2.57,140,Moderate,16.64,10.0,0.00014,1.22,16.95,246.64
Najran Province,Sharurah,2022-08-01,28.22,98.31,8.51,16.73,25.25,2.18,0.78,6.14,56.66,2.42,9.15,3.49,70,Satisfactory,10.87,18.03,0.00017,0.75,16.52,265.36
Najran Province,Hubuna,2022-08-01,17.28,61.64,18.57,32.46,51.03,1.35,0.87,7.69,30.71,1.89,5.35,2.72,95,Satisfactory,8.93,10.0,9e-05,0.9,19.17,272.56
Riyadh Province,Riyadh,2022-09-01,27.56,93.94,28.45,61.48,89.93,1.27,1.15,4.61,78.28,0.49,1.07,0.67,91,Satisfactory,14.52,17.27,0.0001,1.43,13.46,5885.54
Riyadh Province,Al Kharj,2022-09-01,28.22,77.6,13.85,25.56,39.41,2.91,0.6,8.67,83.22,1.01,2.58,2.18,89,Satisfactory,18.51,22.16,0.00027,1.58,16.96,125.13
Riyadh Province,Ad Dawadimi,2022-09-01,24.13,81.33,6.92,16.41,23.32,1.94,0.51,6.96,42.99,1.5,5.93,4.46,74,Satisfactory,6.13,16.68,6e-05,1.65,19.36,535.3
Riyadh Province,Majmaah,2022-09-01,29.38,62.31,12.88,22.76,35.64,1.89,0.97,6.32,62.66,1.26,5.05,2.55,77,Satisfactory,11.97,21.62,0.00014,1.6,25.02,182.51
Riyadh Province,Wadi ad-Dawasir,2022-09-01,37.67,86.02,12.9,23.62,36.52,2.2,0.52,8.29,52.64,1.8,5.83,3.71,107,Moderate,10.76,17.31,4e-05,1.29,15.4,81.27
Riyadh Province,Afif,2022-09-01,31.13,75.95,14.82,25.54,40.36,2.12,0.31,8.3,61.56,2.08,4.53,6.13,88,Satisfactory,6.82,30.95,1e-05,1.37,25.5,373.76
Riyadh Province,Zulfi,2022-09-01,40.32,111.19,6.4,16.9,23.3,1.69,0.79,7.99,81.25,0.0,0.0,0.0,118,Moderate,5.9,24.14,0.00017,1.43,23.08,268.24
Riyadh Province,Shaqra,2022-09-01,6.81,50.02,10.82,26.98,37.8,1.63,0.46,6.5,62.18,2.12,8.23,2.81,27,Good,13.67,10.54,9e-05,1.26,19.32,213.74
Riyadh Province,Al Quwayiyah,2022-09-01,26.98,96.91,15.12,30.86,45.98,0.92,0.64,8.37,123.51,1.1,3.07,3.21,95,Satisfactory,11.82,21.3,9e-05,1.56,20.48,404.27
Riyadh Province,Diriyah,2022-09-01,29.06,111.18,20.56,34.35,54.91,1.89,0.6,6.68,73.35,1.71,5.93,4.34,79,Satisfactory,10.92,19.06,5e-05,1.1,20.84,294.24
Riyadh Province,Muzahmiyya,2022-09-01,2.12,94.44,7.92,14.79,22.71,0.54,0.71,10.24,54.46,2.32,9.16,6.15,22,Good,11.17,19.05,0.00014,1.68,15.18,580.75
Riyadh Province,Thadiq,2022-09-01,27.18,76.07,13.16,34.51,47.66,2.14,0.66,7.06,85.32,1.14,3.2,2.71,52,Satisfactory,17.87,10.0,7e-05,1.27,12.68,266.53
Makkah Province,Mecca,2022-09-01,42.11,94.16,15.31,38.47,53.78,2.77,0.49,9.37,78.45,0.76,2.46,1.01,104,Moderate,16.86,14.54,0.00014,0.89,24.35,4577.44
Makkah Province,Jeddah,2022-09-01,39.7,74.49,17.3,37.46,54.76,1.5,1.08,3.21,79.36,1.89,6.44,2.6,139,Moderate,16.58,66.2,0.0001,1.56,20.9,3736.23
Makkah Province,Taif,2022-09-01,12.42,77.06,6.37,14.2,20.58,0.0,0.58,10.7,74.8,0.73,2.41,1.87,88,Satisfactory,13.26,34.76,9e-05,0.88,20.65,409.67
