State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
Sonora,Nogales,2022-10-01,25.56,60.84,27.45,20.83,46.06,4.65,2.0,13.95,44.35,0.62,3.21,,79.0,Moderate,11.9,77.4,0.205,2.05,33.21,53.9
Sonora,Nogales,2022-11-01,37.16,60.45,6.72,18.34,33.58,7.16,1.75,17.94,65.76,1.87,6.14,3.29,105.0,Unhealthy for Sensitive Groups,7.7,62.4,0.126,0.6,32.99,54.0
Sonora,Nogales,2022-12-01,49.12,74.38,19.02,26.87,28.63,16.44,1.49,11.13,34.76,2.48,10.48,3.2,135.0,Unhealthy for Sensitive Groups,5.4,52.9,0.323,1.02,33.02,54.0
Sonora,Nogales,2023-01-01,30.19,59.62,18.32,40.8,35.14,,1.75,15.14,39.95,2.82,6.02,1.83,89.0,Moderate,6.9,58.5,0.177,2.59,34.28,54.3
Sonora,Nogales,2023-02-01,37.82,53.54,23.91,28.41,38.81,8.04,1.83,13.93,77.62,2.48,3.39,3.11,107.0,Unhealthy for Sensitive Groups,5.1,49.2,0.246,1.42,33.56,54.4
Sonora,Nogales,2023-03-01,33.58,72.21,19.81,,30.02,12.34,0.65,17.06,90.94,1.99,4.35,1.1,96.0,Moderate,12.6,28.7,0.117,2.02,33.27,54.4
Sonora,Nogales,2023-04-01,39.25,57.43,11.64,31.1,41.43,3.9,2.26,14.24,95.46,3.21,5.88,3.2,110.0,Unhealthy for Sensitive Groups,13.4,51.5,0.223,1.26,35.43,54.5
Sonora,Nogales,2023-05-01,20.17,35.48,25.19,44.3,38.52,7.74,1.51,20.32,91.13,3.06,3.37,2.35,68.0,Moderate,9.3,52.6,0.18,1.18,33.1,54.6
Sonora,Nogales,2023-06-01,24.95,50.61,6.53,20.66,41.18,10.68,0.49,13.28,79.82,,4.76,0.65,78.0,Moderate,10.5,66.6,0.278,1.05,34.04,54.4
Sonora,Nogales,2023-07-01,9.06,27.3,15.81,13.19,22.49,,0.53,8.06,60.66,1.33,4.98,1.99,38.0,Good,11.0,78.6,0.144,2.39,35.29,54.5
Sonora,Nogales,2023-08-01,10.42,48.19,14.41,16.07,24.35,7.66,1.6,6.02,70.57,0.49,6.56,1.78,43.0,Good,10.4,80.7,0.17,1.53,34.79,54.5
Sonora,Nogales,2023-09-01,16.7,15.56,9.23,12.22,28.98,5.92,1.46,6.1,39.98,0.74,2.71,2.09,61.0,Moderate,12.6,85.6,0.229,3.98,34.72,54.3
Sonora,Nogales,2023-10-01,23.31,32.87,,31.77,29.36,9.54,0.77,5.7,41.41,1.16,5.61,1.44,75.0,Moderate,3.1,70.2,0.266,1.89,33.66,54.4
Sonora,Nogales,2023-11-01,36.43,36.86,16.68,45.55,50.55,8.19,1.89,19.2,38.1,0.99,2.58,1.11,103.0,Unhealthy for Sensitive Groups,12.1,64.8,0.182,3.55,33.83,54.5
Sonora,Nogales,2023-12-01,32.67,81.91,26.46,67.8,37.68,8.55,2.62,12.79,65.22,2.73,7.53,4.84,94.0,Moderate,5.3,54.7,0.17,1.89,33.69,54.5
Sonora,Nogales,2024-01-01,36.35,38.71,30.21,36.84,60.31,15.63,2.01,7.04,,1.5,7.91,3.63,103.0,Unhealthy for Sensitive Groups,12.0,44.6,0.171,1.72,33.96,55.1
Sonora,Nogales,2024-02-01,44.81,72.65,19.9,33.03,46.2,13.71,1.77,21.02,68.09,0.99,,3.45,124.0,Unhealthy for Sensitive Groups,11.3,54.3,0.299,2.08,34.86,55.0
Sonora,Nogales,2024-03-01,17.69,61.26,20.92,21.5,20.45,5.35,0.56,11.85,85.48,1.57,7.51,2.69,63.0,Moderate,11.9,43.5,0.175,0.93,33.45,55.1
Sonora,Nogales,2024-04-01,19.68,,23.85,43.76,58.15,9.06,1.65,17.8,96.56,1.98,7.23,3.61,67.0,Moderate,15.7,42.8,0.216,1.25,34.64,54.9
Sonora,Nogales,2024-05-01,49.55,43.52,27.21,25.46,64.81,6.85,2.66,23.84,59.17,1.55,11.25,3.72,136.0,Unhealthy for Sensitive Groups,16.5,36.8,0.219,2.0,34.19,54.9
Sonora,Nogales,2024-06-01,28.14,32.29,16.96,32.4,40.2,5.44,1.55,14.45,61.56,0.74,7.45,1.56,85.0,Moderate,9.5,70.8,0.143,0.39,33.8,55.1
Sonora,Nogales,2024-07-01,25.87,38.24,16.73,17.23,18.22,,0.52,6.13,81.51,1.38,6.67,1.52,80.0,Moderate,13.3,66.7,0.176,0.46,34.75,55.0
Sonora,Nogales,2024-08-01,13.13,28.97,16.06,30.87,17.99,3.99,0.65,10.96,49.36,1.36,3.79,1.32,53.0,Moderate,12.2,70.7,0.237,1.92,34.56,55.0
Sonora,Nogales,2024-09-01,7.67,27.69,6.87,11.33,16.09,4.61,0.36,12.08,64.83,0.61,3.43,0.71,32.0,Good,12.3,77.8,0.128,1.27,35.36,54.9
Sonora,Nogales,2024-10-01,15.22,21.29,7.91,20.38,36.18,10.61,0.5,15.72,46.33,1.47,1.92,2.97,58.0,Moderate,11.9,73.8,0.299,1.22,34.83,55.0
Sonora,Nogales,2024-11-01,20.04,89.77,16.77,25.93,24.63,6.43,1.63,18.18,61.35,1.63,4.53,1.38,68.0,Moderate,10.0,64.4,0.163,1.71,34.51,55.2
Sonora,Nogales,2024-12-01,31.21,96.33,25.28,,32.61,17.03,1.15,30.34,54.5,3.88,3.41,4.18,91.0,Moderate,6.1,57.1,0.261,1.87,33.61,55.0
Sonora,Nogales,2025-01-01,22.09,53.24,34.98,44.7,20.57,7.99,1.47,22.59,52.73,2.17,7.61,0.99,72.0,Moderate,6.4,48.7,0.229,1.63,34.87,55.5
Sonora,Nogales,2025-02-01,41.72,50.59,21.92,48.83,34.61,3.71,0.95,11.48,75.07,0.78,6.12,2.4,116.0,Unhealthy for Sensitive Groups,8.4,49.1,0.232,2.83,34.6,55.5
Sonora,Nogales,2025-03-01,29.46,65.67,9.06,21.28,58.61,9.25,2.05,12.63,53.7,2.81,8.67,2.22,88.0,Moderate,8.2,32.1,0.268,2.97,34.32,55.5
Sonora,Nogales,2025-04-01,29.64,45.78,,29.22,29.1,14.66,2.25,8.03,68.35,0.67,7.0,,88.0,Moderate,13.7,48.1,0.25,0.24,34.46,55.5
Sonora,Nogales,2025-05-01,29.2,71.85,,21.81,35.35,10.51,1.58,16.51,64.2,1.85,4.18,,87.0,Moderate,14.7,38.3,0.264,2.35,35.81,55.5
Sonora,Nogales,2025-06-01,14.29,37.0,9.29,10.86,32.03,6.78,0.9,,90.93,0.89,1.65,0.68,56.0,Moderate,12.1,63.6,0.141,0.8,34.73,55.7
Sonora,Nogales,2025-07-01,17.79,47.8,20.51,17.0,17.22,,0.84,10.63,73.82,1.82,2.88,1.45,63.0,Moderate,5.7,71.8,0.214,2.99,34.85,55.4
Sonora,Nogales,2025-08-01,19.03,49.36,12.13,27.47,10.54,7.75,0.73,8.48,92.97,1.77,1.96,0.4,66.0,Moderate,4.6,70.6,0.308,2.44,34.6,55.4
Sonora,Nogales,2025-09-01,16.16,23.37,21.09,23.71,24.61,4.68,0.71,4.47,77.42,0.44,1.65,1.65,60.0,Moderate,9.6,89.4,0.081,2.97,35.45,55.5
Sonora,Nogales,2025-10-01,19.56,60.7,9.19,36.67,18.05,10.49,1.06,5.76,61.48,2.29,1.48,0.59,67.0,Moderate,9.5,71.8,0.218,0.82,35.68,55.4
Sonora,Nogales,2025-11-01,20.55,,18.34,25.65,52.21,6.03,1.83,8.26,33.88,1.97,8.44,1.87,69.0,Moderate,3.9,68.6,0.222,2.7,34.17,55.5
Sonora,Nogales,2025-12-01,,81.48,23.66,43.41,44.15,16.3,2.58,24.91,33.94,1.84,3.66,3.85,,,6.8,58.2,0.188,2.01,35.87,55.6
State of Mexico,Chalco,2014-01-01,18.21,76.67,26.28,43.12,36.07,15.85,1.68,15.51,42.47,,9.74,2.0,64.0,Moderate,10.0,57.7,0.538,2.51,89.91,747.8
State of Mexico,Chalco,2014-02-01,28.61,,15.45,28.01,47.51,11.11,2.22,10.89,61.6,,9.86,0.49,86.0,Moderate,13.7,41.0,0.444,2.63,87.8,749.5
State of Mexico,Chalco,2014-03-01,14.81,65.92,26.64,23.96,32.3,11.69,1.49,11.06,76.05,0.91,6.24,2.95,57.0,Moderate,13.8,45.4,0.517,0.8,87.89,750.8
State of Mexico,Chalco,2014-04-01,38.75,66.58,27.74,41.54,26.0,11.65,1.13,19.3,49.33,2.89,2.73,2.07,109.0,Unhealthy for Sensitive Groups,15.9,42.8,0.431,2.71,92.6,749.2
State of Mexico,Chalco,2014-05-01,45.79,,28.24,23.68,27.77,13.0,,18.79,66.55,2.72,3.0,3.28,126.0,Unhealthy for Sensitive Groups,7.5,39.1,0.569,1.38,87.81,749.3
State of Mexico,Chalco,2014-06-01,20.14,44.47,16.35,15.21,14.48,6.67,1.37,11.68,86.21,0.76,,0.16,68.0,Moderate,11.9,74.6,0.507,1.67,91.9,750.1
State of Mexico,Chalco,2014-07-01,10.52,25.24,12.85,19.47,21.82,6.64,0.71,10.16,66.68,1.54,0.71,1.11,44.0,Good,9.0,80.8,0.452,1.79,90.95,752.0
State of Mexico,Chalco,2014-08-01,19.06,31.08,10.64,23.72,24.47,4.73,0.97,6.53,98.26,1.03,4.73,0.68,66.0,Moderate,11.3,80.0,0.402,1.61,90.61,750.0
State of Mexico,Chalco,2014-09-01,18.62,55.53,9.53,21.53,19.52,2.98,0.79,7.27,70.45,2.02,5.67,1.9,65.0,Moderate,15.9,86.4,0.405,1.06,87.08,750.2
State of Mexico,Chalco,2014-10-01,19.59,49.3,13.7,25.3,13.56,,1.22,10.66,50.13,0.66,3.9,1.03,67.0,Moderate,13.3,65.3,0.5,0.71,88.41,750.2
State of Mexico,Chalco,2014-11-01,34.53,53.04,33.47,35.65,42.84,9.44,0.88,18.57,32.34,0.67,5.37,2.78,98.0,Moderate,4.6,71.9,0.601,2.62,91.7,750.2
State of Mexico,Chalco,2014-12-01,13.97,55.43,14.62,43.64,,9.82,2.41,23.47,53.06,1.32,2.48,1.84,55.0,Moderate,5.9,48.9,0.523,1.96,87.7,749.3
State of Mexico,Chalco,2015-01-01,29.99,99.4,16.96,29.9,29.03,5.2,1.47,16.54,43.2,1.36,,2.45,89.0,Moderate,7.3,56.6,0.503,2.11,90.87,756.6
State of Mexico,Chalco,2015-02-01,27.85,81.97,23.43,25.58,48.93,12.19,0.7,22.36,83.08,,5.0,2.21,84.0,Moderate,9.4,47.9,0.534,2.42,93.28,759.4
State of Mexico,Chalco,2015-03-01,19.27,33.78,18.82,41.73,35.34,11.26,1.81,12.21,87.57,0.72,,1.46,66.0,Moderate,10.5,40.2,0.487,3.02,89.15,758.3
State of Mexico,Chalco,2015-04-01,29.92,57.58,21.99,27.23,50.03,5.03,1.61,15.87,79.43,1.94,,2.84,88.0,Moderate,6.1,32.4,0.563,3.43,89.27,758.7
State of Mexico,Chalco,2015-05-01,41.16,44.62,19.47,49.23,21.36,6.23,0.85,23.48,110.71,2.24,5.24,3.78,115.0,Unhealthy for Sensitive Groups,10.6,42.4,0.567,4.39,93.17,758.9
State of Mexico,Chalco,2015-06-01,21.11,43.34,15.84,16.5,35.22,3.93,0.65,12.75,66.11,0.45,3.43,1.8,70.0,Moderate,11.8,67.4,0.523,2.31,92.3,757.8
State of Mexico,Chalco,2015-07-01,12.06,26.82,11.74,15.03,21.23,5.47,0.92,5.16,42.14,0.81,4.45,1.03,51.0,Moderate,11.2,76.8,0.487,2.55,92.35,760.2
State of Mexico,Chalco,2015-08-01,24.33,41.26,7.21,32.19,12.52,2.79,0.76,8.32,55.22,,4.34,1.71,77.0,Moderate,5.1,73.3,0.517,2.06,88.93,756.4
State of Mexico,Chalco,2015-09-01,12.77,28.47,17.75,13.59,19.42,8.26,,3.76,38.29,0.89,1.74,0.55,52.0,Moderate,14.2,69.9,0.455,1.12,87.54,755.8
State of Mexico,Chalco,2015-10-01,25.68,,9.57,,23.65,5.3,1.79,18.42,36.08,0.7,7.01,1.89,80.0,Moderate,13.8,67.4,0.487,3.07,91.24,757.9
State of Mexico,Chalco,2015-11-01,18.49,56.42,11.93,36.12,33.19,5.03,2.39,12.62,65.99,,10.32,2.22,64.0,Moderate,8.7,51.4,0.479,2.75,92.28,759.9
State of Mexico,Chalco,2015-12-01,27.43,75.81,22.18,23.34,35.0,11.5,1.14,16.61,36.02,2.17,5.16,2.81,83.0,Moderate,2.1,43.7,0.634,1.76,92.05,757.2
State of Mexico,Chalco,2016-01-01,,33.4,25.01,20.19,31.93,8.64,1.06,11.64,50.99,2.86,4.65,2.69,,,7.2,55.2,0.534,1.52,94.79,762.6
State of Mexico,Chalco,2016-02-01,14.9,61.94,34.56,41.53,28.9,5.29,1.13,8.84,77.52,2.3,10.83,3.15,57.0,Moderate,5.2,45.9,0.444,2.67,92.06,762.1
State of Mexico,Chalco,2016-03-01,26.82,73.65,15.72,35.39,48.7,11.07,1.76,18.57,48.14,1.43,5.36,1.73,82.0,Moderate,13.6,43.6,0.538,0.81,95.24,768.0
State of Mexico,Chalco,2016-04-01,30.43,30.44,21.73,39.3,,1.99,1.5,12.59,73.15,1.68,3.49,1.83,90.0,Moderate,8.1,35.1,0.552,4.15,95.21,764.9
State of Mexico,Chalco,2016-05-01,32.11,71.22,6.05,43.77,41.27,12.46,2.27,15.83,105.42,1.71,4.82,0.66,93.0,Moderate,7.6,46.7,0.563,3.65,91.49,764.6
State of Mexico,Chalco,2016-06-01,27.89,37.53,18.63,17.2,35.84,8.98,1.61,13.68,81.89,0.94,5.22,0.57,84.0,Moderate,12.2,54.8,0.537,1.34,93.37,764.0
State of Mexico,Chalco,2016-07-01,20.12,18.94,8.06,27.82,12.52,7.63,0.32,5.88,41.08,0.61,6.22,0.26,68.0,Moderate,7.8,66.0,0.495,2.73,92.42,762.6
State of Mexico,Chalco,2016-08-01,20.77,43.03,12.53,29.55,12.92,5.08,1.15,9.12,50.56,0.89,2.46,2.06,69.0,Moderate,9.0,76.6,0.432,1.4,93.81,764.6
State of Mexico,Chalco,2016-09-01,16.66,31.63,12.15,24.91,24.28,5.69,1.34,8.01,71.38,0.89,5.52,0.89,61.0,Moderate,14.7,89.5,0.569,2.72,91.65,763.9
State of Mexico,Chalco,2016-10-01,23.95,48.13,21.56,20.49,21.65,4.48,1.19,8.09,46.32,1.43,6.29,2.33,76.0,Moderate,5.3,69.2,0.493,-0.71,93.3,764.9
State of Mexico,Chalco,2016-11-01,25.82,32.64,22.52,36.72,54.31,5.53,0.74,18.27,69.28,1.33,9.14,1.49,80.0,Moderate,5.8,66.3,0.523,2.72,93.32,764.7
State of Mexico,Chalco,2016-12-01,36.52,90.37,13.33,33.78,46.42,13.91,2.02,24.39,58.51,1.93,9.15,2.2,104.0,Unhealthy for Sensitive Groups,9.4,52.5,0.48,1.5,93.71,764.4
State of Mexico,Chalco,2017-01-01,44.72,67.26,28.59,28.52,57.75,,2.21,13.88,66.01,3.75,8.87,1.15,124.0,Unhealthy for Sensitive Groups,2.5,40.1,0.47,2.66,92.7,774.1
State of Mexico,Chalco,2017-02-01,36.61,66.09,,27.42,39.24,4.5,2.22,20.04,53.69,2.08,6.27,2.53,104.0,Unhealthy for Sensitive Groups,10.4,56.9,0.516,-0.11,94.59,773.0
State of Mexico,Chalco,2017-03-01,22.94,52.74,21.66,43.31,21.97,11.94,,10.72,65.53,2.72,2.58,,74.0,Moderate,9.6,38.0,0.39,1.56,93.35,772.2
State of Mexico,Chalco,2017-04-01,38.68,92.73,13.98,33.18,40.91,8.82,1.67,14.37,45.53,2.1,8.47,3.15,109.0,Unhealthy for Sensitive Groups,9.5,41.6,0.514,2.69,94.58,772.4
State of Mexico,Chalco,2017-05-01,37.16,89.92,25.85,45.62,69.12,7.98,2.1,20.62,79.11,1.95,7.5,2.42,105.0,Unhealthy for Sensitive Groups,7.5,34.4,0.441,-0.25,95.16,770.6
State of Mexico,Chalco,2017-06-01,13.57,39.29,16.75,26.67,29.86,3.73,1.04,6.49,86.11,1.23,4.64,,54.0,Moderate,14.1,67.6,0.437,0.83,90.55,772.6
State of Mexico,Chalco,2017-07-01,20.87,37.18,13.62,22.94,25.6,7.57,0.93,10.69,62.82,1.4,1.82,0.85,69.0,Moderate,5.8,67.4,0.52,1.19,92.45,773.0
State of Mexico,Chalco,2017-08-01,26.74,33.36,5.61,29.75,13.54,8.64,0.54,5.37,90.22,1.46,4.76,1.68,82.0,Moderate,9.6,81.4,0.436,1.61,97.81,770.7
State of Mexico,Chalco,2017-09-01,18.98,,17.74,16.46,24.01,4.9,0.42,12.41,59.75,,3.26,0.31,65.0,Moderate,12.5,86.1,0.548,2.18,96.77,774.4
State of Mexico,Chalco,2017-10-01,14.59,59.82,11.14,25.28,,9.56,1.66,13.57,67.58,1.29,2.35,1.26,56.0,Moderate,6.2,66.5,0.488,2.82,92.63,770.4
State of Mexico,Chalco,2017-11-01,26.52,,18.79,,25.63,6.28,1.04,7.09,78.04,1.14,5.81,1.69,81.0,Moderate,6.6,63.2,0.556,1.12,95.96,771.9
State of Mexico,Chalco,2017-12-01,42.91,99.57,31.78,46.23,30.55,15.42,0.83,16.93,38.1,1.77,2.66,3.35,119.0,Unhealthy for Sensitive Groups,3.2,55.4,0.603,0.86,94.64,771.2
State of Mexico,Chalco,2018-01-01,21.44,,18.12,26.39,68.28,12.19,1.6,26.94,54.09,3.49,3.95,2.86,71.0,Moderate,8.9,45.5,0.546,0.04,93.03,779.7
State of Mexico,Chalco,2018-02-01,40.8,42.28,,29.92,31.27,10.4,1.93,15.04,39.67,2.76,5.77,1.36,114.0,Unhealthy for Sensitive Groups,6.8,40.1,0.475,3.84,94.23,780.9
State of Mexico,Chalco,2018-03-01,33.9,52.31,11.0,39.69,34.45,7.32,0.93,15.0,63.56,1.49,6.77,2.2,97.0,Moderate,14.1,34.2,0.468,0.79,95.86,780.1
State of Mexico,Chalco,2018-04-01,30.26,69.43,23.67,29.53,43.47,7.3,,17.53,51.81,2.38,7.64,2.96,89.0,Moderate,11.3,43.4,0.423,1.58,94.56,780.3
State of Mexico,Chalco,2018-05-01,20.25,82.7,14.77,45.47,37.18,6.12,2.32,8.48,59.01,1.82,4.99,4.14,68.0,Moderate,8.8,39.1,0.484,1.52,95.51,780.3
State of Mexico,Chalco,2018-06-01,14.26,16.11,18.45,30.72,37.74,8.89,1.4,8.06,44.04,0.95,2.56,1.97,56.0,Moderate,6.9,60.2,0.521,4.17,96.95,780.0
State of Mexico,Chalco,2018-07-01,21.11,38.66,10.9,26.1,24.13,1.82,0.55,5.37,80.97,1.23,3.0,0.65,70.0,Moderate,7.5,70.4,0.52,0.93,93.97,778.8
State of Mexico,Chalco,2018-08-01,16.92,46.29,16.18,14.4,25.03,6.93,0.69,8.33,47.93,0.39,3.32,0.19,61.0,Moderate,5.1,76.9,0.512,1.7,97.11,778.8
State of Mexico,Chalco,2018-09-01,9.6,47.06,,13.95,14.77,2.02,1.29,8.67,84.18,0.62,2.12,1.0,40.0,Good,13.7,83.4,0.489,1.51,95.79,777.9
State of Mexico,Chalco,2018-10-01,14.19,54.35,12.8,21.79,22.94,5.44,1.54,4.46,55.24,1.58,4.37,0.44,55.0,Moderate,10.1,71.5,0.489,1.97,95.25,780.5
State of Mexico,Chalco,2018-11-01,18.38,81.07,36.6,51.85,53.58,4.78,0.97,7.85,69.56,2.42,7.05,2.75,64.0,Moderate,8.0,61.4,0.514,1.89,97.18,778.1
State of Mexico,Chalco,2018-12-01,27.46,81.74,35.55,67.42,46.63,5.19,1.75,9.6,50.35,2.86,6.86,2.59,83.0,Moderate,7.5,47.5,0.448,2.04,96.04,778.1
State of Mexico,Chalco,2019-01-01,42.69,72.9,,53.93,52.06,11.42,2.5,13.19,47.3,2.39,2.15,2.85,119.0,Unhealthy for Sensitive Groups,5.3,48.8,0.447,1.59,96.26,784.3
State of Mexico,Chalco,2019-02-01,25.15,54.37,28.78,48.1,60.03,12.58,2.08,13.25,64.93,3.14,9.46,3.06,78.0,Moderate,12.2,42.4,0.422,2.49,97.32,787.2
State of Mexico,Chalco,2019-03-01,26.52,55.96,13.7,41.4,34.01,11.48,2.25,5.36,93.05,1.51,9.78,1.25,81.0,Moderate,11.8,34.1,0.531,3.77,97.23,787.3
State of Mexico,Chalco,2019-04-01,,35.68,16.97,31.79,14.84,8.6,1.2,15.07,109.39,1.97,2.67,1.98,,,8.5,31.3,0.561,2.67,98.56,787.9
State of Mexico,Chalco,2019-05-01,43.77,82.11,17.09,45.96,31.71,15.15,2.67,21.31,,2.35,7.79,0.99,121.0,Unhealthy for Sensitive Groups,15.3,49.2,0.471,0.7,98.49,786.5
State of Mexico,Chalco,2019-06-01,22.66,60.23,14.16,21.97,23.49,3.21,1.55,13.22,65.88,1.38,4.39,0.63,73.0,Moderate,13.3,59.7,0.443,3.86,96.72,787.2
State of Mexico,Chalco,2019-07-01,27.45,10.4,18.83,25.03,26.78,2.03,1.56,5.54,74.72,1.75,4.37,0.8,83.0,Moderate,11.0,74.5,0.461,1.29,96.05,787.9
State of Mexico,Chalco,2019-08-01,18.07,31.77,8.03,23.45,7.03,6.32,0.57,,56.71,,2.62,0.85,64.0,Moderate,7.2,64.3,0.49,2.72,95.32,785.5
State of Mexico,Chalco,2019-09-01,18.36,33.05,13.64,16.18,31.99,5.8,1.07,9.05,89.04,1.58,1.77,0.27,64.0,Moderate,12.3,84.9,0.506,1.96,93.83,787.9
State of Mexico,Chalco,2019-10-01,34.27,30.14,16.92,20.93,18.75,,1.89,7.94,52.26,2.11,6.65,1.98,98.0,Moderate,8.4,69.6,0.54,1.65,94.27,787.0
State of Mexico,Chalco,2019-11-01,,66.54,15.08,18.37,59.63,7.85,2.01,12.28,33.26,1.7,3.91,1.83,,,6.4,54.2,0.583,1.95,96.5,787.9
State of Mexico,Chalco,2019-12-01,25.56,73.61,37.65,34.56,25.03,17.98,1.44,6.81,38.61,1.69,8.87,2.82,79.0,Moderate,6.7,53.4,0.37,2.73,97.29,786.7
State of Mexico,Chalco,2020-01-01,43.85,62.32,11.22,39.3,63.28,3.82,1.63,11.91,45.37,1.94,8.96,1.35,122.0,Unhealthy for Sensitive Groups,5.9,44.6,0.478,1.97,100.01,792.9
State of Mexico,Chalco,2020-02-01,25.87,42.08,31.19,34.72,30.81,9.09,0.91,14.83,42.27,0.93,5.18,0.32,80.0,Moderate,5.6,35.3,0.473,2.61,95.04,794.9
State of Mexico,Chalco,2020-03-01,,48.84,20.64,41.5,62.22,11.98,1.43,,62.07,2.59,6.32,3.73,,,14.0,47.0,0.496,1.93,98.49,794.8
State of Mexico,Chalco,2020-04-01,13.13,,11.98,12.81,18.3,8.53,1.25,11.92,,0.85,2.81,0.2,53.0,Moderate,13.6,37.0,0.513,3.34,100.09,795.3
State of Mexico,Chalco,2020-05-01,14.71,28.79,17.06,22.72,43.03,2.51,1.59,13.57,45.19,1.48,3.4,0.74,56.0,Moderate,5.7,50.3,0.58,1.05,98.31,796.9
State of Mexico,Chalco,2020-06-01,19.75,15.9,9.06,7.85,21.4,,0.45,6.39,67.12,1.14,4.28,1.42,67.0,Moderate,12.9,57.4,0.542,1.71,99.04,792.3
State of Mexico,Chalco,2020-07-01,19.03,23.55,13.07,17.8,20.2,4.76,0.88,7.46,36.64,1.09,5.08,0.95,66.0,Moderate,10.9,78.3,0.528,2.36,99.32,795.8
State of Mexico,Chalco,2020-08-01,18.72,22.08,10.08,18.64,19.7,4.83,1.18,6.85,74.49,0.83,5.91,0.92,65.0,Moderate,12.9,75.1,0.52,0.77,96.67,795.1
State of Mexico,Chalco,2020-09-01,18.4,13.11,12.56,10.16,20.88,7.54,1.34,7.52,76.71,0.62,4.25,2.05,64.0,Moderate,7.7,87.6,0.501,0.52,97.48,793.0
State of Mexico,Chalco,2020-10-01,13.55,57.91,18.94,33.73,39.54,9.71,0.8,15.91,38.83,1.53,6.65,1.25,54.0,Moderate,9.5,57.6,0.493,1.56,99.1,793.9
State of Mexico,Chalco,2020-11-01,41.06,57.74,16.36,36.31,37.81,13.79,0.86,11.49,31.38,1.02,4.04,2.65,115.0,Unhealthy for Sensitive Groups,7.0,58.6,0.49,1.54,95.76,792.9
State of Mexico,Chalco,2020-12-01,31.57,49.86,17.45,61.89,46.61,14.82,1.8,24.87,56.76,2.6,8.94,3.64,92.0,Moderate,5.8,48.4,0.532,1.56,99.19,794.5
State of Mexico,Chalco,2021-01-01,56.65,97.04,23.7,28.03,65.55,13.36,1.75,22.0,41.85,2.33,10.29,2.96,152.0,Unhealthy,12.1,40.7,0.523,2.26,100.33,803.1
State of Mexico,Chalco,2021-02-01,40.35,65.83,21.19,44.79,21.05,10.78,0.88,12.49,78.67,0.86,7.53,0.82,113.0,Unhealthy for Sensitive Groups,13.8,51.5,0.473,2.36,98.9,802.9
State of Mexico,Chalco,2021-03-01,39.37,43.92,21.79,47.16,19.74,12.19,1.66,10.24,95.54,0.82,3.02,3.29,111.0,Unhealthy for Sensitive Groups,9.8,51.0,0.48,-0.32,97.28,801.9
State of Mexico,Chalco,2021-04-01,34.71,62.88,16.52,18.85,48.72,3.98,1.29,15.34,83.51,0.84,11.6,0.35,99.0,Moderate,12.1,45.6,0.565,0.86,99.21,803.5
State of Mexico,Chalco,2021-05-01,34.52,36.2,19.62,37.76,40.43,11.96,1.11,20.73,62.16,2.12,6.59,0.66,98.0,Moderate,14.5,37.7,0.449,0.41,101.21,802.4
State of Mexico,Chalco,2021-06-01,30.25,25.87,15.18,28.84,28.92,2.81,1.53,8.69,62.05,0.57,7.42,0.75,89.0,Moderate,6.0,61.9,0.436,2.52,101.65,802.2
State of Mexico,Chalco,2021-07-01,16.67,21.34,9.56,20.11,19.81,6.93,0.89,7.56,93.72,1.19,3.73,2.09,61.0,Moderate,8.7,76.4,0.505,3.95,98.39,801.8
State of Mexico,Chalco,2021-08-01,13.72,24.37,14.31,13.57,13.35,8.43,1.38,11.99,80.38,1.73,2.93,0.73,54.0,Moderate,9.9,78.0,0.501,3.65,97.36,801.9
State of Mexico,Chalco,2021-09-01,26.01,40.12,6.94,21.5,19.91,2.92,1.17,9.84,36.84,1.63,4.02,0.18,80.0,Moderate,11.1,72.6,0.456,1.24,97.9,802.4
State of Mexico,Chalco,2021-10-01,19.75,21.71,15.73,34.99,26.04,,1.21,8.91,89.8,1.27,6.69,,67.0,Moderate,5.1,81.6,0.532,2.84,98.88,800.7
State of Mexico,Chalco,2021-11-01,14.25,,32.07,16.64,51.85,6.52,0.58,18.84,51.55,1.14,,2.78,56.0,Moderate,4.6,69.2,0.447,1.71,98.7,804.9
State of Mexico,Chalco,2021-12-01,30.15,100.99,14.67,25.01,51.81,4.44,1.03,22.1,58.7,3.42,5.7,3.58,89.0,Moderate,5.4,66.1,0.598,1.53,100.36,802.7
State of Mexico,Chalco,2022-01-01,18.74,81.97,21.39,50.1,30.71,,2.47,7.52,38.14,2.09,10.04,0.71,65.0,Moderate,5.1,59.2,0.507,2.42,99.19,808.9
State of Mexico,Chalco,2022-02-01,15.59,57.6,9.35,31.77,49.33,8.2,1.67,8.89,64.36,2.02,3.06,2.15,58.0,Moderate,12.4,41.2,0.461,3.51,100.87,809.5
State of Mexico,Chalco,2022-03-01,18.48,91.64,22.0,33.14,64.97,9.12,1.84,24.22,44.65,2.6,,0.94,64.0,Moderate,10.2,48.0,0.569,3.1,102.08,810.9
