State,City,Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),CO (mg/m3),SO2 (ug/m3),O3 (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Xylene (ug/m3),AQI,AQI_Bucket,Wind_Speed (km/h),Humidity (%),Deforestation_Rate_%,Industry_Growth_%,CO2_Emission_MT,Population_Density_per_SqKm
East Java,Sidoarjo,2022-11-01,14.18,34.86,15.97,31.07,47.04,19.84,0.98,14.1,44.63,2.93,9.48,5.05,70,Satisfactory,13.55,96.7,0.14017,3.69,29.75,1759.28
East Java,Gresik,2022-11-01,38.74,26.1,9.37,18.82,28.19,18.42,0.76,5.49,36.75,3.49,8.79,8.16,124,Moderate,4.62,88.77,0.30028,4.77,17.62,3267.65
East Java,Tuban,2022-11-01,13.97,39.3,7.09,11.88,18.97,13.8,1.03,4.84,48.62,1.1,2.88,3.19,90,Satisfactory,9.12,85.44,0.10041,4.53,12.82,345.15
East Java,Bojonegoro,2022-11-01,23.68,19.1,6.4,13.96,20.36,15.51,0.9,3.87,6.88,1.17,3.97,2.78,54,Satisfactory,9.99,100.0,0.23433,5.14,11.17,1615.01
Central Java,Semarang,2022-11-01,20.67,12.29,4.59,11.43,16.03,17.36,0.92,4.38,24.42,0.9,2.04,2.22,71,Satisfactory,11.57,78.49,0.11817,4.99,7.66,827.39
Central Java,Surakarta,2022-11-01,10.97,51.26,8.0,15.37,23.37,12.26,0.7,4.84,38.13,1.54,6.08,2.59,49,Good,9.26,65.43,0.2157,5.7,8.24,884.81
Central Java,Magelang,2022-11-01,16.7,17.11,7.29,18.62,25.91,15.84,0.82,9.34,29.11,1.92,4.66,3.87,56,Satisfactory,7.13,83.18,0.0731,6.94,8.17,1248.14
Central Java,Pekalongan,2022-11-01,14.91,44.72,9.82,25.28,35.1,16.77,0.83,3.46,44.68,1.38,5.1,1.64,96,Satisfactory,5.97,80.08,0.51443,3.33,4.04,1446.63
Central Java,Salatiga,2022-11-01,6.19,25.03,7.68,14.34,22.02,16.89,0.51,4.39,43.55,0.73,2.26,0.93,34,Good,8.01,81.12,0.11383,6.27,10.87,595.47
Central Java,Tegal,2022-11-01,14.47,31.21,5.92,10.24,16.15,19.48,0.24,6.01,44.18,0.63,1.92,1.05,75,Satisfactory,8.85,80.89,0.1948,5.38,5.21,815.9
Central Java,Cilacap,2022-11-01,31.18,36.91,11.19,27.31,38.5,22.09,0.84,17.44,33.38,2.8,7.69,5.99,52,Satisfactory,10.23,94.62,0.0882,5.19,8.81,4514.44
Central Java,Banyumas,2022-11-01,11.26,31.83,9.6,16.02,25.62,18.0,0.78,6.14,33.88,1.51,5.68,3.11,19,Good,14.43,94.74,0.00453,5.37,12.73,494.47
Central Java,Kendal,2022-11-01,5.38,27.32,5.57,16.33,21.9,8.49,0.97,2.29,37.23,1.05,3.85,2.06,43,Good,10.3,87.81,0.18716,5.39,11.54,1106.41
Central Java,Demak,2022-11-01,10.34,34.37,5.8,16.2,22.0,14.98,0.79,6.27,34.77,1.7,6.09,2.2,22,Good,0.5,85.39,0.13008,4.39,11.02,1049.79
Central Java,Kudus,2022-11-01,16.29,29.15,5.78,12.37,18.15,19.41,0.75,2.49,38.37,1.21,3.42,3.0,78,Satisfactory,4.83,89.69,0.12527,3.75,9.1,937.87
Central Java,Jepara,2022-11-01,20.79,30.08,5.44,14.78,20.22,15.41,0.87,4.36,47.06,1.12,2.91,3.06,62,Satisfactory,8.86,82.64,0.16991,4.68,10.26,790.25
Central Java,Pati,2022-11-01,22.27,28.16,6.78,17.64,24.42,8.37,0.77,1.83,28.98,0.98,3.24,1.11,74,Satisfactory,11.39,93.31,0.03316,6.2,8.38,1293.86
Central Java,Rembang,2022-11-01,18.58,27.96,5.05,9.34,14.39,23.33,1.28,3.91,31.1,1.19,3.57,1.54,65,Satisfactory,6.32,77.9,0.21708,3.57,10.47,380.86
Sumatra,Medan,2022-11-01,30.09,33.56,14.53,32.65,47.18,7.21,1.22,3.23,44.73,1.42,4.44,3.17,98,Satisfactory,6.85,75.07,1.90459,4.2,25.0,19234.31
Sumatra,Palembang,2022-11-01,7.67,13.75,7.42,14.97,22.39,10.0,0.58,0.88,38.49,1.13,3.9,2.08,28,Good,6.91,100.0,1.11256,5.49,6.15,704.71
Sumatra,Padang,2022-11-01,12.35,29.98,11.42,19.48,30.9,11.56,0.79,3.13,34.82,1.14,4.53,3.17,78,Satisfactory,14.07,84.72,1.43738,5.09,8.68,1269.55
Sumatra,Bandar Lampung,2022-11-01,16.32,37.19,8.01,14.47,22.48,5.25,0.74,6.03,37.92,0.97,3.82,1.93,88,Satisfactory,0.8,69.66,2.12724,4.52,8.62,1129.18
Sumatra,Pekanbaru,2022-11-01,14.09,29.61,11.3,19.43,30.73,9.85,0.83,2.89,36.58,0.88,2.49,2.17,53,Satisfactory,15.71,82.61,0.51229,3.08,12.23,754.4
Sumatra,Jambi,2022-11-01,17.02,50.12,6.14,14.69,20.82,11.39,0.81,1.93,45.05,1.03,2.83,1.99,67,Satisfactory,7.0,66.99,1.18217,4.79,10.32,576.62
Sumatra,Bengkulu,2022-11-01,2.8,29.15,8.51,14.84,23.35,1.03,0.4,5.57,31.01,1.47,3.38,3.53,27,Good,9.62,75.52,0.52323,2.2,12.64,699.75
Sumatra,Banda Aceh,2022-11-01,15.71,34.44,5.55,18.14,23.7,11.05,0.75,4.36,29.87,0.71,2.26,1.48,81,Satisfactory,7.15,84.25,1.75698,5.02,9.83,992.27
Sumatra,Pangkal Pinang,2022-11-01,16.34,23.59,4.16,11.56,15.71,6.18,0.59,4.68,27.61,1.19,2.9,1.32,72,Satisfactory,5.9,86.18,0.73703,5.01,5.86,1135.74
Sumatra,Tanjung Pinang,2022-11-01,13.83,50.9,8.24,17.78,26.03,14.99,0.54,2.94,47.01,1.31,4.08,2.48,63,Satisfactory,6.36,85.13,1.72241,5.34,8.05,1105.45
Sumatra,Binjai,2022-11-01,21.54,20.79,8.23,14.82,23.04,11.1,1.04,3.44,41.32,1.72,5.01,4.21,80,Satisfactory,11.51,92.32,1.77155,4.52,11.94,902.93
Sumatra,Dumai,2022-11-01,29.13,29.72,9.93,23.2,33.12,5.11,0.61,23.42,27.93,3.07,9.34,6.24,88,Satisfactory,12.72,89.8,0.88664,5.64,31.67,1914.48
Sumatra,Bukittinggi,2022-11-01,17.92,2.93,8.18,16.31,24.49,14.17,0.78,2.9,41.78,1.06,2.88,2.7,91,Satisfactory,5.53,85.27,1.0079,3.16,14.37,1064.43
Kalimantan (Borneo),Balikpapan,2022-11-01,19.32,37.53,10.81,21.6,32.41,9.97,1.09,12.46,12.14,3.54,13.46,5.67,95,Satisfactory,9.55,76.37,1.77928,4.43,25.13,4007.6
Kalimantan (Borneo),Samarinda,2022-11-01,11.17,18.89,3.31,10.76,14.07,8.88,0.85,2.77,36.59,0.9,2.16,1.27,33,Good,7.11,87.46,1.79142,3.63,11.02,1202.31
Kalimantan (Borneo),Banjarmasin,2022-11-01,13.78,48.16,11.68,19.86,31.54,11.2,1.17,2.53,32.31,1.26,4.31,1.81,72,Satisfactory,13.65,93.73,0.97991,2.86,16.57,878.35
Kalimantan (Borneo),Pontianak,2022-11-01,14.54,38.99,3.08,9.27,12.35,5.45,1.09,3.75,34.9,1.44,5.03,3.81,79,Satisfactory,17.67,98.68,2.05872,4.58,10.84,1341.6
Kalimantan (Borneo),Palangka Raya,2022-11-01,15.58,13.18,8.66,15.07,23.72,7.0,1.18,3.92,28.78,0.96,2.04,1.24,55,Satisfactory,5.16,63.86,1.88875,3.98,11.14,1180.22
Kalimantan (Borneo),Tarakan,2022-11-01,21.32,26.52,6.16,14.55,20.7,11.62,0.87,4.03,43.16,0.9,1.9,1.29,81,Satisfactory,10.39,61.92,2.27905,5.13,8.24,568.95
Kalimantan (Borneo),Banjarbaru,2022-11-01,14.21,31.11,10.12,17.59,27.71,8.82,0.89,3.13,37.78,1.57,3.52,3.47,76,Satisfactory,10.77,98.39,1.74239,4.67,4.33,1603.37
Kalimantan (Borneo),Bontang,2022-11-01,38.55,39.62,13.45,29.27,42.72,10.37,0.85,10.09,33.81,2.98,9.17,8.2,101,Moderate,11.69,84.1,1.25163,5.59,21.02,2235.93
Kalimantan (Borneo),Singkawang,2022-11-01,22.96,19.4,8.43,14.79,23.22,0.68,0.43,6.49,38.06,1.17,2.85,2.99,87,Satisfactory,1.65,74.0,1.16705,2.8,12.45,1497.26
Sulawesi,Makassar,2022-11-01,12.83,33.86,5.6,11.71,17.31,11.41,0.4,3.94,23.4,1.41,4.8,1.96,94,Satisfactory,17.9,79.99,0.34936,5.62,5.06,1429.2
Sulawesi,Manado,2022-11-01,2.31,16.85,4.52,14.16,18.68,11.89,0.56,3.3,44.74,1.26,4.53,2.79,28,Good,17.78,79.88,0.21107,4.19,16.79,755.17
Sulawesi,Palu,2022-11-01,16.9,31.65,3.42,11.02,14.43,10.76,0.69,2.56,45.17,2.15,6.71,4.22,60,Satisfactory,4.23,85.1,0.1919,4.52,11.64,1321.78
Sulawesi,Kendari,2022-11-01,19.07,27.66,7.89,16.31,24.2,7.32,0.55,2.67,42.78,1.13,2.33,1.67,76,Satisfactory,2.86,91.69,0.12611,6.52,8.28,959.88
Sulawesi,Gorontalo,2022-11-01,14.16,32.17,5.11,12.56,17.66,10.57,1.0,2.89,19.75,1.71,6.19,3.4,64,Satisfactory,9.91,88.31,0.11092,3.83,8.0,600.81
Sulawesi,Bitung,2022-11-01,19.74,39.66,4.22,12.53,16.76,5.66,0.58,4.42,35.48,1.38,4.74,3.45,85,Satisfactory,4.33,80.73,0.20893,4.04,10.52,1083.91
Sulawesi,Palopo,2022-11-01,19.26,23.18,10.68,22.0,32.69,4.67,0.7,4.22,52.34,1.48,3.95,2.98,80,Satisfactory,4.59,85.08,0.2336,4.8,6.83,604.93
Sulawesi,Baubau,2022-11-01,28.6,31.3,7.41,18.57,25.98,10.15,0.77,3.84,40.54,0.45,1.45,1.13,79,Satisfactory,3.03,74.51,0.17971,2.38,10.88,1289.16
Sulawesi,Parepare,2022-11-01,18.88,32.24,5.27,17.52,22.79,5.67,0.68,4.23,28.05,0.95,1.96,2.04,68,Satisfactory,9.65,77.43,0.14446,4.74,5.24,477.72
Bali & Nusa Tenggara,Denpasar,2022-11-01,19.84,23.49,4.17,8.11,12.28,12.27,0.79,5.55,40.68,1.18,2.45,1.21,86,Satisfactory,17.0,83.63,0.26454,4.4,12.44,938.39
Bali & Nusa Tenggara,Mataram,2022-11-01,16.81,41.95,6.82,13.5,20.32,12.52,0.62,4.2,15.97,1.0,3.69,2.78,70,Satisfactory,14.12,87.59,0.32005,5.09,10.76,1188.94
Bali & Nusa Tenggara,Kupang,2022-11-01,16.06,24.15,4.27,11.54,15.8,13.15,0.42,3.28,51.34,1.35,4.07,3.68,69,Satisfactory,6.46,70.66,0.18927,4.09,7.72,1001.66
Bali & Nusa Tenggara,Bima,2022-11-01,26.04,27.32,6.36,16.02,22.37,14.48,0.75,2.44,19.09,1.02,2.58,1.13,55,Satisfactory,11.59,84.21,0.28382,3.24,9.14,436.24
Bali & Nusa Tenggara,Singaraja,2022-11-01,21.56,28.21,8.58,17.29,25.87,15.53,0.76,5.53,41.27,1.33,5.19,3.37,73,Satisfactory,7.02,90.57,0.42787,4.59,16.32,1372.92
Papua & Maluku,Jayapura,2022-11-01,23.78,30.96,3.99,9.85,13.84,3.13,0.55,4.74,42.94,1.0,2.24,2.78,83,Satisfactory,21.61,76.55,1.30459,5.54,12.01,5.72
Papua & Maluku,Ambon,2022-11-01,15.09,16.35,6.9,14.15,21.05,15.25,0.31,4.6,35.25,1.94,5.84,4.92,80,Satisfactory,12.88,62.84,1.28605,2.13,10.85,13.28
Papua & Maluku,Ternate,2022-11-01,18.24,33.23,8.99,16.78,25.77,11.52,1.01,2.72,37.48,0.79,1.92,2.16,60,Satisfactory,19.41,79.63,1.42562,4.67,11.37,11.95
Papua & Maluku,Sorong,2022-11-01,18.62,21.39,3.21,8.88,12.09,9.43,0.54,3.45,36.05,1.07,4.06,2.85,60,Satisfactory,12.04,84.18,1.47276,4.99,12.36,14.07
Papua & Maluku,Manokwari,2022-11-01,8.89,27.53,7.71,17.92,25.63,5.92,1.3,1.84,45.42,0.71,2.33,1.16,17,Good,6.96,82.99,0.88205,2.75,9.73,36.23
Papua & Maluku,Merauke,2022-11-01,13.81,15.93,6.89,13.64,20.53,4.1,0.89,6.27,32.68,1.91,5.36,3.85,96,Satisfactory,17.29,84.05,1.48874,4.14,9.74,11.99
Papua & Maluku,Timika,2022-11-01,16.98,50.16,7.08,12.59,19.68,4.07,0.64,3.04,43.58,1.26,3.2,2.34,97,Satisfactory,10.2,83.65,1.05229,4.37,9.91,19.3
Jakarta (DKI),Jakarta Pusat,2022-12-01,16.89,22.41,11.12,26.19,37.31,5.94,1.99,5.34,56.19,1.06,2.19,2.95,74,Satisfactory,6.58,100.0,0.31331,5.61,2.09,12817.86
Jakarta (DKI),Jakarta Utara,2022-12-01,15.88,18.99,4.18,10.88,15.07,4.78,1.07,2.76,39.42,1.84,6.45,3.61,54,Satisfactory,9.69,93.05,0.18754,4.51,10.78,1006.2
Jakarta (DKI),Jakarta Barat,2022-12-01,36.75,33.28,10.77,27.34,38.11,3.59,1.6,6.58,41.52,0.98,2.01,2.89,122,Moderate,2.74,71.28,0.27016,4.15,15.62,15124.98
Jakarta (DKI),Jakarta Selatan,2022-12-01,45.79,23.98,14.42,29.57,43.98,3.66,1.86,5.05,57.69,1.24,3.43,2.71,110,Moderate,9.33,82.78,0.16969,5.68,9.76,17746.99
Jakarta (DKI),Jakarta Timur,2022-12-01,32.62,33.4,20.99,37.4,58.39,9.29,1.93,5.91,27.81,0.68,2.68,0.77,82,Satisfactory,11.41,85.34,0.04606,2.07,10.55,12339.69
Jakarta (DKI),Kepulauan Seribu,2022-12-01,14.34,23.26,9.68,16.58,26.26,7.82,0.96,3.41,42.96,0.87,3.36,2.32,98,Satisfactory,18.76,71.22,0.31162,3.11,12.82,1700.32
West Java,Bandung,2022-12-01,25.99,29.32,28.58,51.98,80.56,14.12,1.21,6.6,58.77,1.35,3.03,1.57,91,Satisfactory,10.19,100.0,0.16928,5.72,15.89,18369.33
West Java,Bekasi,2022-12-01,20.69,30.89,14.29,31.11,45.39,14.11,2.28,6.18,47.67,1.16,3.59,2.87,77,Satisfactory,7.55,93.3,0.10123,3.28,15.02,13355.12
West Java,Bogor,2022-12-01,25.73,35.62,4.54,11.44,15.97,9.65,0.66,0.1,22.16,1.09,2.2,1.19,62,Satisfactory,5.48,96.6,0.13194,6.2,11.57,1888.25
West Java,Depok,2022-12-01,41.98,38.89,16.84,40.81,57.65,21.9,1.95,6.03,73.05,1.01,3.84,1.14,138,Moderate,8.39,90.62,0.17987,4.71,14.41,18772.71
West Java,Cimahi,2022-12-01,17.02,23.12,10.28,18.5,28.78,12.9,0.95,2.17,44.32,1.49,5.78,2.38,85,Satisfactory,14.45,85.84,0.29439,4.73,11.71,1179.41
West Java,Cirebon,2022-12-01,17.2,32.9,5.6,13.99,19.59,8.14,0.75,5.96,34.8,0.69,1.91,0.79,82,Satisfactory,10.58,74.19,0.07504,3.75,11.96,1003.2
West Java,Sukabumi,2022-12-01,17.5,22.69,7.01,12.67,19.68,16.84,0.86,2.16,32.54,0.78,2.47,0.95,86,Satisfactory,5.39,95.55,0.05297,5.15,5.27,1684.27
West Java,Tasikmalaya,2022-12-01,11.42,45.03,6.01,13.17,19.18,18.73,0.51,0.17,41.5,1.24,3.37,3.19,33,Good,7.4,80.04,0.2584,5.76,15.71,1131.94
West Java,Banjar,2022-12-01,15.64,24.3,10.6,18.09,28.68,21.61,0.62,1.77,43.14,0.98,3.76,2.0,72,Satisfactory,7.21,60.0,0.1596,3.24,5.24,816.15
West Java,Cianjur,2022-12-01,13.87,29.51,4.38,10.56,14.93,24.1,0.67,3.19,34.44,1.55,6.1,1.95,86,Satisfactory,6.78,73.44,0.34925,7.61,9.97,909.74
West Java,Garut,2022-12-01,14.63,32.37,6.44,13.19,19.64,11.38,0.63,1.54,30.82,1.73,5.81,3.32,68,Satisfactory,9.87,97.87,0.26941,5.37,3.06,1136.13
West Java,Indramayu,2022-12-01,13.66,2.55,6.2,10.41,16.61,14.72,0.67,3.07,40.61,1.61,4.91,2.36,77,Satisfactory,2.37,77.0,0.3301,3.72,14.5,779.62
West Java,Karawang,2022-12-01,16.5,23.63,11.4,23.94,35.34,6.76,0.75,20.47,34.45,2.94,7.51,6.45,57,Satisfactory,3.34,84.48,0.33406,4.4,14.85,4676.04
West Java,Purwakarta,2022-12-01,13.41,33.84,6.16,16.79,22.95,15.53,0.84,5.03,33.58,0.73,2.56,1.63,65,Satisfactory,10.79,100.0,0.16165,4.96,9.88,907.54
West Java,Subang,2022-12-01,9.39,24.5,6.57,18.3,24.87,15.42,0.67,1.79,33.16,1.47,4.91,1.65,30,Good,0.5,81.17,0.20917,3.17,13.11,1309.6
West Java,Sumedang,2022-12-01,9.77,8.68,4.99,11.02,16.01,18.7,0.77,5.13,45.86,1.22,4.71,1.91,35,Good,14.73,67.62,0.21376,4.75,8.89,1166.13
East Java,Surabaya,2022-12-01,30.34,26.59,8.85,22.11,30.97,15.72,1.58,4.59,11.05,1.56,3.57,1.76,51,Satisfactory,14.04,92.8,0.13613,4.62,9.93,16693.01
East Java,Malang,2022-12-01,23.92,33.53,4.65,14.63,19.28,16.18,0.52,6.38,18.74,1.0,2.53,2.38,76,Satisfactory,10.3,98.76,0.21077,4.78,9.72,1371.99
East Java,Batu,2022-12-01,18.19,29.17,4.32,10.92,15.24,12.6,0.78,2.61,27.64,0.84,3.13,1.03,72,Satisfactory,13.59,89.33,0.29732,4.15,6.0,825.06
East Java,Madiun,2022-12-01,18.65,37.24,10.88,19.79,30.67,14.52,1.19,4.35,41.37,1.48,5.31,3.05,89,Satisfactory,16.79,88.28,0.22537,3.4,12.37,933.6
East Java,Mojokerto,2022-12-01,14.78,27.85,3.75,11.81,15.56,21.56,0.66,4.3,40.16,1.56,3.39,4.6,77,Satisfactory,11.33,100.0,0.13254,6.06,5.19,708.57
East Java,Pasuruan,2022-12-01,22.9,33.82,6.39,11.95,18.34,14.36,0.87,4.21,28.65,0.8,3.18,0.91,85,Satisfactory,8.61,71.54,0.26214,4.15,5.75,1254.37
East Java,Probolinggo,2022-12-01,15.95,36.13,6.86,13.89,20.75,18.5,1.05,5.7,26.11,1.02,2.65,2.67,95,Satisfactory,6.88,69.34,0.30114,5.43,12.68,1644.41
East Java,Kediri,2022-12-01,16.26,19.2,5.52,9.56,15.07,16.04,0.81,3.33,35.17,1.33,4.65,2.41,87,Satisfactory,12.35,89.54,0.19884,7.62,6.99,1049.73
East Java,Blitar,2022-12-01,25.92,44.46,6.19,10.98,17.17,14.95,0.62,7.28,22.93,0.77,1.84,2.19,68,Satisfactory,16.45,79.83,0.2774,6.41,11.19,828.17
East Java,Banyuwangi,2022-12-01,21.46,14.23,5.83,11.0,16.83,18.32,0.92,2.68,33.88,1.08,3.36,1.19,62,Satisfactory,8.57,76.71,0.12562,3.07,9.89,1041.24
East Java,Jember,2022-12-01,4.91,28.3,9.24,16.9,26.14,16.26,0.67,2.69,22.71,1.21,4.13,2.18,32,Good,10.32,89.65,0.21928,4.69,6.31,1231.37
East Java,Sidoarjo,2022-12-01,42.39,18.11,13.97,25.24,39.21,12.53,0.5,17.7,9.92,0.86,2.24,1.31,132,Moderate,9.3,83.84,0.13705,3.65,23.01,3294.75
East Java,Gresik,2022-12-01,3.27,42.62,7.06,14.88,21.93,23.67,0.72,10.13,34.91,2.0,5.76,2.97,31,Good,5.24,74.84,0.28883,3.95,29.14,3186.68
East Java,Tuban,2022-12-01,18.17,17.19,5.63,10.78,16.41,9.14,0.64,2.84,46.15,0.85,1.84,2.31,66,Satisfactory,6.79,77.76,0.11498,4.27,7.3,1127.68
East Java,Bojonegoro,2022-12-01,18.32,37.67,6.27,13.33,19.6,11.94,0.48,6.37,26.92,2.13,4.59,5.66,84,Satisfactory,8.35,92.57,0.21538,3.93,3.76,1051.34
Central Java,Semarang,2022-12-01,16.3,20.32,4.95,10.8,15.75,14.76,0.63,4.42,30.89,0.63,2.39,1.45,59,Satisfactory,17.06,75.63,0.11604,2.21,8.4,723.16
Central Java,Surakarta,2022-12-01,20.39,44.36,6.5,14.6,21.1,24.17,0.64,4.46,54.15,1.4,3.91,4.19,72,Satisfactory,13.14,83.51,0.15881,2.42,11.31,481.98
Central Java,Magelang,2022-12-01,15.91,22.67,1.13,3.48,4.61,10.76,0.73,5.94,29.68,1.08,2.27,2.1,52,Satisfactory,8.8,78.39,0.05788,3.75,7.91,1574.55
Central Java,Pekalongan,2022-12-01,20.96,40.71,9.27,24.28,33.54,17.05,0.91,6.78,57.2,1.41,5.58,1.56,90,Satisfactory,9.06,88.52,0.11178,2.81,6.77,967.37
Central Java,Salatiga,2022-12-01,20.89,31.4,7.75,13.76,21.5,18.99,1.17,4.99,21.57,1.1,3.29,1.42,65,Satisfactory,8.52,80.84,0.13631,4.47,9.94,800.74
Central Java,Tegal,2022-12-01,21.99,33.83,4.45,13.91,18.36,19.18,0.86,3.37,51.89,1.56,4.28,3.06,57,Satisfactory,4.87,72.57,0.17241,5.92,7.65,1165.14
Central Java,Cilacap,2022-12-01,26.55,22.66,5.68,13.24,18.92,22.03,0.9,12.81,48.47,3.36,8.33,4.2,68,Satisfactory,7.69,89.98,0.20985,5.95,14.92,3009.94
Central Java,Banyumas,2022-12-01,26.56,25.23,7.8,13.44,21.24,15.57,1.06,5.74,19.16,0.66,2.27,1.13,81,Satisfactory,2.64,79.25,0.19248,4.59,9.94,731.43
Central Java,Kendal,2022-12-01,21.23,30.79,5.73,14.89,20.62,20.26,0.63,3.08,26.18,0.83,1.98,2.17,85,Satisfactory,16.96,91.02,0.27742,5.24,5.79,1335.66
Central Java,Demak,2022-12-01,6.64,20.8,7.0,15.11,22.12,14.15,0.63,2.33,31.46,1.38,3.82,2.55,38,Good,9.97,84.73,0.31194,3.9,7.23,1980.85
Central Java,Kudus,2022-12-01,14.29,37.8,6.89,13.63,20.52,15.67,0.7,2.01,36.22,0.26,1.01,0.67,63,Satisfactory,7.34,80.41,0.17752,5.88,4.33,1801.4
Central Java,Jepara,2022-12-01,13.97,23.73,5.22,10.15,15.37,18.36,0.62,2.64,32.53,1.54,4.41,2.73,95,Satisfactory,17.06,92.52,0.32641,6.4,7.47,1393.79
Central Java,Pati,2022-12-01,20.73,25.03,4.06,11.64,15.7,18.0,1.06,2.24,21.67,1.11,3.62,2.94,89,Satisfactory,7.88,80.1,0.33246,3.6,8.74,721.15
Central Java,Rembang,2022-12-01,19.11,17.21,4.75,8.91,13.67,20.49,0.67,4.83,36.54,1.39,5.25,1.52,79,Satisfactory,3.85,80.78,0.09913,3.77,5.83,1249.66
Sumatra,Medan,2022-12-01,36.51,29.37,11.61,30.68,42.29,11.72,2.22,4.1,40.65,0.95,3.74,1.37,107,Moderate,17.71,71.81,1.32533,6.22,14.67,9215.42
Sumatra,Palembang,2022-12-01,16.02,42.3,6.16,14.04,20.2,1.08,0.91,6.45,11.69,1.45,5.77,2.55,51,Satisfactory,13.76,79.6,1.42775,4.74,9.67,1070.27
Sumatra,Padang,2022-12-01,16.35,23.3,4.74,10.75,15.49,15.59,1.19,2.66,19.06,1.96,6.65,4.27,57,Satisfactory,6.22,91.92,0.8075,5.27,5.52,715.79
Sumatra,Bandar Lampung,2022-12-01,9.25,22.71,1.97,3.76,5.73,7.19,0.31,6.5,26.25,1.91,4.6,5.7,48,Good,7.29,88.04,1.83708,4.71,7.55,752.14
Sumatra,Pekanbaru,2022-12-01,23.09,20.76,5.27,11.2,16.46,6.37,0.73,3.36,23.39,1.76,3.85,3.37,87,Satisfactory,13.27,86.16,1.45807,4.18,7.89,782.72
Sumatra,Jambi,2022-12-01,15.2,2.63,4.31,10.9,15.21,10.11,0.98,5.79,44.09,1.23,3.25,2.26,89,Satisfactory,8.61,93.51,1.40055,4.77,9.33,1028.98
Sumatra,Bengkulu,2022-12-01,15.5,30.9,3.23,8.33,11.56,11.15,0.46,3.34,39.21,1.1,2.68,1.68,89,Satisfactory,1.71,100.0,0.98592,7.19,8.8,1038.38
Sumatra,Banda Aceh,2022-12-01,10.48,17.63,10.76,18.16,28.93,9.1,0.81,3.54,18.07,1.28,2.87,1.44,48,Good,11.67,100.0,0.72302,3.53,10.92,1234.32
Sumatra,Pangkal Pinang,2022-12-01,21.26,41.71,3.9,9.53,13.42,4.71,1.22,2.53,39.77,0.57,2.26,1.43,78,Satisfactory,9.53,85.83,0.68171,4.22,14.71,1502.59
Sumatra,Tanjung Pinang,2022-12-01,12.65,30.79,9.93,19.02,28.95,8.38,1.02,1.03,23.87,1.49,5.7,1.81,87,Satisfactory,14.02,74.2,0.98193,4.71,10.66,1771.39
Sumatra,Binjai,2022-12-01,7.22,39.33,8.15,16.21,24.36,15.01,0.87,3.0,37.32,0.97,2.47,1.07,35,Good,7.45,82.73,1.53114,5.29,16.19,1693.2
Sumatra,Dumai,2022-12-01,28.82,15.15,10.52,22.96,33.49,7.85,0.55,6.82,45.1,1.56,5.89,4.6,67,Satisfactory,7.48,77.66,1.21564,4.74,26.07,3574.04
Sumatra,Bukittinggi,2022-12-01,14.87,41.49,4.21,13.29,17.5,4.79,0.86,1.53,37.7,0.98,3.46,2.35,97,Satisfactory,7.84,78.47,0.98478,4.34,8.81,206.82
Kalimantan (Borneo),Balikpapan,2022-12-01,6.06,25.41,9.68,17.3,26.99,8.13,0.77,6.47,22.7,2.31,5.3,4.74,49,Good,13.62,100.0,1.42042,4.93,14.98,4072.07
Kalimantan (Borneo),Samarinda,2022-12-01,20.42,28.9,9.1,20.98,30.08,6.91,0.87,2.13,49.0,1.98,5.73,3.73,70,Satisfactory,3.58,89.13,1.78,4.46,17.17,867.72
Kalimantan (Borneo),Banjarmasin,2022-12-01,14.39,33.9,6.61,12.97,19.58,9.69,0.52,6.43,38.54,0.8,3.13,1.78,78,Satisfactory,3.39,64.17,1.45579,4.71,13.47,566.16
Kalimantan (Borneo),Pontianak,2022-12-01,16.19,19.23,5.89,11.04,16.93,2.49,0.97,1.97,34.26,0.62,2.43,1.54,68,Satisfactory,23.75,87.1,0.80503,5.74,3.68,482.86
Kalimantan (Borneo),Palangka Raya,2022-12-01,4.78,26.74,9.21,15.51,24.72,9.26,0.81,4.1,49.55,1.41,3.5,2.5,44,Good,9.49,67.38,1.48239,5.73,11.09,1090.93
Kalimantan (Borneo),Tarakan,2022-12-01,15.19,49.32,5.5,13.55,19.06,10.61,0.65,3.93,43.96,1.4,4.3,2.02,81,Satisfactory,15.4,93.83,0.15286,4.71,9.96,1566.05
Kalimantan (Borneo),Banjarbaru,2022-12-01,9.77,27.21,10.1,21.69,31.79,7.92,0.91,2.29,23.25,1.79,4.82,2.32,37,Good,6.43,91.45,1.03271,4.61,12.34,1237.49
Kalimantan (Borneo),Bontang,2022-12-01,13.86,24.07,9.19,20.96,30.15,9.62,0.57,2.84,29.81,2.51,6.29,3.11,64,Satisfactory,12.56,74.57,2.20652,4.05,17.35,3550.73
Kalimantan (Borneo),Singkawang,2022-12-01,11.87,38.68,6.44,16.41,22.85,2.19,0.92,1.77,45.24,0.47,1.46,0.5,15,Good,11.11,86.21,1.44833,4.25,9.32,1076.84
Sulawesi,Makassar,2022-12-01,8.48,24.96,11.19,19.79,30.98,7.73,1.02,3.0,45.35,1.12,2.49,2.44,34,Good,9.48,71.69,0.07801,5.15,8.02,434.43
